sinav_yili,soru_no,durum,resmi_pdf,ana_konu,alt_konu,kazanim_veya_beceri,soru_baglami,sunum_bicimi,temsil,bilgi_veya_yorum,islem_yogunlugu,okuma_yuku,modelleme_ihtiyaci,akil_yurutme,konu_birlestirme,temel_cozum_adimlari,alternatif_yontem,celdirici_hata_noktasi,kritik_ayrim,tahmini_zorluk,tahmini_sure_saniye,tasnif_guveni,kaynak_parmak_izi,not
2025,28,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,yorum/ilişki kurma,orta,yüksek,yüksek,yüksek,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,zor,150,orta,50d2c4db0130,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,29,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Kümeler,küme işlemleri / Kartezyen çarpım,üyelik ve bölgeleri sınıflandırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kesişimi iki kez sayma,kesişimi iki kez sayma,kolay-orta,75,düşük,831893c4a607,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,30,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Olasılık,örnek uzay / olay,istenen ve tüm durumları sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,eş olasılık veya tümleyen,eş olasılık veya tümleyen,kolay-orta,75,yüksek,d5cc11b9758e,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,31,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,76b56691b849,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,32,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,düşük,düşük,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,966b0e80583a,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,33,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,düşük,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,6c8ed8098a32,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,34,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Açılar ve Üçgenler,açı-kenar / özel üçgen,şekilden zorunlu ilişki çıkarma,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçeksiz şekilden varsayım,ölçeksiz şekilden varsayım,kolay-orta,75,orta,fc2652f1ec0f,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,35,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,b0eee67a6059,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,36,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,77dcedafe410,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,37,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Dörtgenler,kare-dikdörtgen-yamuk,parçalara ayırma ve alan/oran,geometrik düzenek,çok temsilli,sözel metin+şekil,yorum/ilişki kurma,orta,orta,orta,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,özel dörtgen koşulu,özel dörtgen koşulu,kolay-orta,75,orta,3e622970ee6b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,38,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Çokgenler,iç-dış açı / düzgün çokgen,üçgenlere ayırma,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,iç ve dış açıyı karıştırma,iç ve dış açıyı karıştırma,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,39,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2025,40,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2025/YKS/TSK/yks_tyt_2025_kitapcik_d250.pdf,Katı Cisimler,yüzey / hacim / açınım,üç boyutlu modeli parçalama,geometrik düzenek,tek temsilli,şekil,yorum/ilişki kurma,düşük,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,alan-hacim ve birim ayrımı,alan-hacim ve birim ayrımı,kolay-orta,75,düşük,metin-cikmadi,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,1,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Rasyonel Sayılar,kesir / ondalık gösterim,eş değer gösterimleri dönüştürme,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,payda ve işlem önceliği,payda ve işlem önceliği,kolay-orta,75,yüksek,118c81acd112,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,2,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Üslü Sayılar,üs kuralları / katlanma,ortak tabana dönüştürme,soyut/yarı bağlamsal,çok temsilli,sözel metin+tablo,doğrudan bilgi+uygulama,düşük,düşük,düşük,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,toplamda üs birleştirme,toplamda üs birleştirme,kolay-orta,75,yüksek,054475f21b80,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,3,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,günlük yaşam,çok temsilli,sözel metin+günlük yaşam senaryosu,doğrudan bilgi+uygulama,düşük,düşük,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,orta,105,yüksek,e26c00eca132,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,4,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Temel Kavramlar,sayı özelliği / yeni tanım,koşulu matematik diline çevirme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,örnek ve karşı örnek,örnek ve karşı örnek,kolay-orta,75,düşük,ac01203d05c5,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,5,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Denklem Çözme,doğrusal veya ikinci derece ilişki,eşitliği koruyan dönüşüm,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,aday kökü kontrol etmeme,aday kökü kontrol etmeme,kolay-orta,75,yüksek,2efdef14aea8,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,6,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,OBEB - OKEK,asal çarpan / ortak bölen-kat,çarpan yapısını modelleme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,EBOB ile OKEK'i karıştırma,EBOB ile OKEK'i karıştırma,kolay-orta,75,yüksek,e0e5690bf8e7,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,7,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Mutlak Değer,uzaklık ve parçalı koşul,mutlak değer denklemi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tek dal alma,tek dal alma,kolay-orta,75,yüksek,e989d3c2db9b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,8,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Sayı Basamakları,rakam ve basamak koşulları,basamak çözümlemesi,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,baştaki sıfır veya farklı rakam koşulu,baştaki sıfır veya farklı rakam koşulu,kolay-orta,75,yüksek,5be38a724e43,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,9,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,günlük yaşam,çok temsilli,sözel metin+tablo+günlük yaşam senaryosu,yorum/ilişki kurma,orta,orta,yüksek,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,orta,105,yüksek,a6d77a82f20b,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,10,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Kümeler,küme işlemleri / Kartezyen çarpım,üyelik ve bölgeleri sınıflandırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kesişimi iki kez sayma,kesişimi iki kez sayma,kolay-orta,75,yüksek,29e16129797d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,11,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Mantık,önerme / niceleyici / koşul,doğruluk ve koşul eleme,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ve ile veya bağlacını karıştırma,ve ile veya bağlacını karıştırma,kolay-orta,75,yüksek,8b85f0c5e229,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,12,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Fonksiyonlar,girdi-çıktı / grafik,temsil dönüşümü ve değer bulma,soyut/yarı bağlamsal,çok temsilli,sözel metin+grafik,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,evet,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,tanım kümesi veya bileşke sırası,tanım kümesi veya bileşke sırası,kolay-orta,75,yüksek,b7430f72eeee,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,13,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Bölme ve Bölünebilme,bölüm-kalan / bölünebilme,kalan ilişkisi kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,kalan sınırı,kalan sınırı,kolay-orta,75,yüksek,feec33a99856,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,14,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Sayma,çarpma ilkesi / seçim-sıralama,durumları eksiksiz sayma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,sıra veya tekrar koşulu,sıra veya tekrar koşulu,kolay-orta,75,yüksek,8bdc35a0e39d,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,15,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Sayı Basamakları,rakam ve basamak koşulları,basamak çözümlemesi,soyut/yarı bağlamsal,tek temsilli,sözel metin,doğrudan bilgi+uygulama,orta,düşük,düşük,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,baştaki sıfır veya farklı rakam koşulu,baştaki sıfır veya farklı rakam koşulu,kolay-orta,75,yüksek,1673e96fe8d0,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,16,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,İstatistik ve Veri Analizi,tablo-grafik / merkez ölçüsü,veriyi temsil ve karşılaştırma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,orta,yüksek,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,ölçek veya ağırlıklı ortalama,ölçek veya ağırlıklı ortalama,kolay-orta,75,yüksek,1b7a313962f6,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
2026,17,geçerli,https://dokuman.osym.gov.tr/pdfdokuman/2026/YKS/TSK/yks_tyt_2026_kitapcik_d350.pdf,Problemler,çok adımlı günlük yaşam modeli,nicelik-birim-denklem kurma,soyut/yarı bağlamsal,tek temsilli,sözel metin,yorum/ilişki kurma,düşük,orta,orta,orta,hayır,verileni ayır → uygun temsili kur → koşulu uygula → seçenek/sınırla kontrol et,seçenek eleme veya tersine çalışma; şekil sorusunda yardımcı çizgi/oran,bağlam veya birim koşulu,bağlam veya birim koşulu,kolay-orta,75,düşük,70123e5409f0,Baskın beceriye göre DRKOÇ editöryal sınıflandırması; soru metni yeniden yayımlanmamıştır.
